Product_ID,Sale_Date,Month,Year,Year_Month,Sales_Rep,Region,Sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Total_Cost,Unit_Price,Discount,Discount_Value,Discount_Range,Unit_Profit,Profit,Margin_Profit,Customer_Type,Payment_Method,Sales_Channel,Region_and_Sales_Rep
1019,11/10/2023,10,2023,23/10,Eve,South,"110,057.31",32,Electronics,"2,866.47","91,727.04","3,779.44",0.09,"10,884.79",0-10%,912.97,"18,330.27",0.17,New,Credit Card,Online,South-Eve
1018,26/01/2023,1,2023,23/01,Alice,East,"31,866.24",11,Clothing,"2,414.82","26,563.02","2,896.93",0,0.00,0-10%,482.11,"5,303.22",0.17,Returning,Cash,Online,East-Alice
1036,10/12/2023,12,2023,23/12,David,North,"24,194.40",7,Food,"2,882.25","20,175.75","3,638.26",0.05,"1,273.39",0-10%,756.01,"4,018.65",0.17,Returning,Cash,Retail,North-David
1016,03/08/2023,8,2023,23/08,Alice,West,"61,469.67",16,Furniture,"3,205.11","51,281.76","4,743.03",0.19,"14,418.81",11-20%,"1,537.92","10,187.91",0.17,Returning,Cash,Online,West-Alice
1057,08/06/2023,6,2023,23/06,Charlie,East,"235,403.20",43,Furniture,"4,567.39","196,397.77","5,702.60",0.04,"9,808.47",0-10%,"1,135.21","39,005.43",0.17,New,Cash,Retail,East-Charlie
1012,16/09/2023,9,2023,23/09,David,South,"32,504.81",19,Electronics,"1,427.42","27,120.98","1,763.69",0.03,"1,005.30",0-10%,336.27,"5,383.83",0.17,New,Cash,Retail,South-David
1007,29/01/2023,1,2023,23/01,Charlie,West,"39,146.08",13,Furniture,"2,512.89","32,667.57","3,860.56",0.22,"11,041.20",21-30%,"1,347.67","6,478.51",0.17,Returning,Cash,Retail,West-Charlie
1021,27/06/2023,6,2023,23/06,Charlie,North,"27,829.49",19,Electronics,"1,222.40","23,225.60","1,464.71",0,0.00,0-10%,242.31,"4,603.89",0.17,New,Credit Card,Retail,North-Charlie
1063,22/06/2023,6,2023,23/06,Bob,South,"82,146.68",25,Electronics,"2,744.53","68,613.25","4,212.65",0.22,"23,169.58",21-30%,"1,468.12","13,533.43",0.16,New,Cash,Online,South-Bob
1048,19/01/2023,1,2023,23/01,Bob,West,"36,120.67",7,Clothing,"4,310.95","30,176.65","5,431.68",0.05,"1,901.09",0-10%,"1,120.73","5,944.02",0.16,Returning,Credit Card,Retail,West-Bob
1012,14/11/2023,11,2023,23/11,David,North,"19,856.23",14,Electronics,"1,185.50","16,597.00","1,462.17",0.03,614.11,0-10%,276.67,"3,259.23",0.16,Returning,Bank Transfer,Retail,North-David
1014,11/04/2023,4,2023,23/04,Alice,South,"95,065.74",38,Food,"2,091.21","79,465.98","2,527.00",0.01,960.26,0-10%,435.79,"15,599.76",0.16,Returning,Credit Card,Online,South-Alice
1008,01/01/2023,1,2023,23/01,Eve,North,"210,706.89",38,Clothing,"4,635.23","176,138.74","5,836.76",0.05,"11,089.84",0-10%,"1,201.53","34,568.15",0.16,Returning,Cash,Online,North-Eve
1030,10/05/2023,5,2023,23/05,Bob,South,"177,149.52",43,Clothing,"3,444.07","148,095.01","5,420.73",0.24,"55,941.95",21-30%,"1,976.66","29,054.51",0.16,Returning,Bank Transfer,Online,South-Bob
1088,06/11/2023,11,2023,23/11,David,South,"17,092.48",8,Food,"1,786.35","14,290.80","2,225.58",0.04,712.19,0-10%,439.23,"2,801.68",0.16,New,Cash,Online,South-David
1028,01/11/2023,11,2023,23/11,Bob,East,"26,147.05",24,Food,911.11,"21,866.64","1,396.74",0.22,"7,374.81",21-30%,485.63,"4,280.41",0.16,New,Bank Transfer,Online,East-Bob
1072,21/08/2023,8,2023,23/08,Alice,West,"10,201.99",12,Clothing,710.99,"8,531.88",876.46,0.03,315.53,0-10%,165.47,"1,670.11",0.16,Returning,Credit Card,Online,West-Alice
1060,11/01/2023,1,2023,23/01,Charlie,West,"146,310.54",34,Electronics,"3,600.02","122,400.68","5,184.64",0.17,"29,967.22",11-20%,"1,584.62","23,909.86",0.16,New,Cash,Online,West-Charlie
1069,21/03/2023,3,2023,23/03,Bob,East,"85,346.63",29,Furniture,"2,462.66","71,417.14","3,344.30",0.12,"11,638.18",11-20%,881.64,"13,929.49",0.16,New,Credit Card,Online,East-Bob
1087,12/01/2023,1,2023,23/01,Charlie,North,"93,437.29",21,Food,"3,724.38","78,211.98","4,587.01",0.03,"2,889.81",0-10%,862.62,"15,225.31",0.16,New,Bank Transfer,Retail,North-Charlie
1030,05/08/2023,8,2023,23/08,Bob,West,"126,817.44",34,Electronics,"3,125.07","106,252.38","4,098.82",0.09,"12,542.38",0-10%,973.75,"20,565.06",0.16,Returning,Cash,Online,West-Bob
1019,18/07/2023,7,2023,23/07,Alice,North,"50,017.95",12,Clothing,"3,492.61","41,911.32","5,145.88",0.19,"11,732.61",11-20%,"1,653.27","8,106.63",0.16,Returning,Credit Card,Online,North-Alice
1016,16/10/2023,10,2023,23/10,Eve,West,"40,594.36",11,Electronics,"3,094.57","34,040.27","4,100.44",0.1,"4,510.48",0-10%,"1,005.87","6,554.09",0.16,Returning,Credit Card,Retail,West-Eve
1090,10/11/2023,11,2023,23/11,Alice,North,"41,645.82",16,Clothing,"2,183.37","34,933.92","2,602.86",0,0.00,0-10%,419.49,"6,711.90",0.16,Returning,Bank Transfer,Retail,North-Alice
1044,20/04/2023,4,2023,23/04,Charlie,West,"144,776.69",34,Food,"3,573.30","121,492.20","4,301.15",0.01,"1,462.39",0-10%,727.85,"23,284.49",0.16,Returning,Credit Card,Online,West-Charlie
1012,08/06/2023,6,2023,23/06,Bob,East,"49,914.25",19,Furniture,"2,204.71","41,889.49","3,598.72",0.27,"18,461.43",21-30%,"1,394.01","8,024.76",0.16,New,Bank Transfer,Online,East-Bob
1089,26/06/2023,6,2023,23/06,Eve,North,"111,441.60",35,Furniture,"2,673.28","93,564.80","4,082.11",0.22,"31,432.25",21-30%,"1,408.83","17,876.80",0.16,New,Cash,Online,North-Eve
1092,17/06/2023,6,2023,23/06,Alice,East,"81,002.44",47,Furniture,"1,447.45","68,030.15","1,958.47",0.12,"11,045.79",11-20%,511.02,"12,972.29",0.16,Returning,Bank Transfer,Retail,East-Alice
1060,13/05/2023,5,2023,23/05,Charlie,West,"116,677.70",31,Electronics,"3,161.40","98,003.40","3,840.61",0.02,"2,381.18",0-10%,679.21,"18,674.30",0.16,Returning,Bank Transfer,Online,West-Charlie
1027,14/07/2023,7,2023,23/07,Bob,South,"84,847.69",22,Food,"3,240.20","71,284.40","4,147.00",0.07,"6,386.39",0-10%,906.80,"13,563.29",0.16,New,Cash,Online,South-Bob
1051,02/05/2023,5,2023,23/05,Alice,North,"152,309.36",34,Furniture,"3,764.14","127,980.76","4,715.46",0.05,"8,016.28",0-10%,951.32,"24,328.60",0.16,Returning,Bank Transfer,Retail,North-Alice
1058,20/12/2023,12,2023,23/12,David,North,"5,355.32",2,Clothing,"2,250.91","4,501.82","2,942.48",0.09,529.65,0-10%,691.57,853.50,0.16,New,Credit Card,Retail,North-David
1070,04/03/2023,3,2023,23/03,Bob,South,"65,193.00",15,Electronics,"3,653.66","54,804.90","4,480.62",0.03,"2,016.28",0-10%,826.96,"10,388.10",0.16,New,Credit Card,Retail,South-Bob
1045,22/01/2023,1,2023,23/01,Bob,East,"140,999.87",46,Food,"2,577.08","118,545.68","3,405.79",0.1,"15,666.65",0-10%,828.71,"22,454.19",0.16,Returning,Cash,Online,East-Bob
1090,19/08/2023,8,2023,23/08,Bob,West,"86,554.57",31,Clothing,"2,347.81","72,782.11","3,068.22",0.09,"8,560.34",0-10%,720.41,"13,772.46",0.16,Returning,Bank Transfer,Retail,West-Bob
1043,20/10/2023,10,2023,23/10,Charlie,South,"13,865.18",22,Food,530.04,"11,660.88",759.32,0.17,"2,839.86",11-20%,229.28,"2,204.30",0.16,Returning,Bank Transfer,Retail,South-Charlie
1033,28/10/2023,10,2023,23/10,David,North,"180,406.21",43,Clothing,"3,528.85","151,740.55","5,593.99",0.25,"60,135.40",21-30%,"2,065.14","28,665.66",0.16,Returning,Bank Transfer,Online,North-David
1093,18/09/2023,9,2023,23/09,David,West,"57,706.10",19,Electronics,"2,556.02","48,564.38","3,844.51",0.21,"15,339.59",21-30%,"1,288.49","9,141.72",0.16,New,Credit Card,Online,West-David
1067,23/06/2023,6,2023,23/06,Bob,North,"28,527.62",11,Furniture,"2,183.11","24,014.21","3,552.63",0.27,"10,551.31",21-30%,"1,369.52","4,513.41",0.16,New,Cash,Retail,North-Bob
1024,06/03/2023,3,2023,23/03,Alice,South,"52,321.46",35,Electronics,"1,258.53","44,048.55","1,624.89",0.08,"4,549.69",0-10%,366.36,"8,272.91",0.16,New,Credit Card,Online,South-Alice
1035,15/10/2023,10,2023,23/10,David,North,725.39,1,Furniture,610.83,610.83,929.99,0.22,204.60,21-30%,319.16,114.56,0.16,New,Credit Card,Online,North-David
1068,15/08/2023,8,2023,23/08,Alice,South,"28,488.89",21,Food,"1,142.53","23,993.13","1,384.30",0.02,581.41,0-10%,241.77,"4,495.76",0.16,Returning,Credit Card,Retail,South-Alice
1091,13/04/2023,4,2023,23/04,Eve,West,"168,908.66",36,Electronics,"3,951.59","142,257.24","5,045.06",0.07,"12,713.55",0-10%,"1,093.47","26,651.42",0.16,New,Bank Transfer,Retail,West-Eve
1056,10/02/2023,2,2023,23/02,Bob,West,"53,833.63",42,Furniture,"1,080.12","45,365.04","1,424.17",0.1,"5,981.51",0-10%,344.05,"8,468.59",0.16,New,Cash,Online,West-Bob
1042,29/01/2023,1,2023,23/01,Eve,North,"71,299.63",25,Food,"2,403.54","60,088.50","3,278.14",0.13,"10,653.97",11-20%,874.60,"11,211.13",0.16,New,Bank Transfer,Online,North-Eve
1016,26/06/2023,6,2023,23/06,Charlie,North,"12,108.42",3,Electronics,"3,401.87","10,205.61","4,293.77",0.06,772.88,0-10%,891.90,"1,902.81",0.16,Returning,Bank Transfer,Retail,North-Charlie
1074,15/08/2023,8,2023,23/08,David,West,"59,264.42",29,Furniture,"1,723.01","49,967.29","2,197.42",0.07,"4,460.76",0-10%,474.41,"9,297.13",0.16,New,Bank Transfer,Retail,West-David
1089,18/10/2023,10,2023,23/10,David,North,"46,046.55",15,Food,"2,588.48","38,827.20","4,323.62",0.29,"18,807.75",21-30%,"1,735.14","7,219.35",0.16,Returning,Credit Card,Retail,North-David
1021,13/07/2023,7,2023,23/07,Bob,West,"147,970.91",43,Furniture,"2,901.73","124,774.39","4,469.07",0.23,"44,199.10",21-30%,"1,567.34","23,196.52",0.16,Returning,Cash,Retail,West-Bob
1075,10/08/2023,8,2023,23/08,Charlie,North,"74,843.76",17,Electronics,"3,714.09","63,139.53","5,792.86",0.24,"23,634.87",21-30%,"2,078.77","11,704.23",0.16,Returning,Bank Transfer,Retail,North-Charlie
1024,11/11/2023,11,2023,23/11,Eve,West,"15,482.32",21,Food,622.01,"13,062.21",737.25,0,0.00,0-10%,115.24,"2,420.11",0.16,Returning,Bank Transfer,Retail,West-Eve
1092,14/11/2023,11,2023,23/11,Eve,East,"130,639.72",28,Clothing,"3,936.69","110,227.32","5,016.89",0.07,"9,833.10",0-10%,"1,080.20","20,412.40",0.16,Returning,Credit Card,Retail,East-Eve
1020,27/04/2023,4,2023,23/04,Alice,South,"114,170.84",33,Furniture,"2,919.46","96,342.18","4,805.17",0.28,"44,399.77",21-30%,"1,885.71","17,828.66",0.16,Returning,Bank Transfer,Online,South-Alice
1035,04/08/2023,8,2023,23/08,David,South,"91,001.36",30,Electronics,"2,561.05","76,831.50","3,839.72",0.21,"24,190.24",21-30%,"1,278.67","14,169.86",0.16,New,Credit Card,Online,South-David
1004,22/12/2023,12,2023,23/12,Eve,North,"46,742.66",11,Clothing,"3,587.76","39,465.36","4,884.29",0.13,"6,984.53",11-20%,"1,296.53","7,277.30",0.16,New,Cash,Online,North-Eve
1034,16/01/2023,1,2023,23/01,Alice,North,"5,636.26",13,Furniture,366.31,"4,762.03",492.68,0.12,768.58,11-20%,126.37,874.23,0.16,New,Credit Card,Retail,North-Alice
1040,19/11/2023,11,2023,23/11,David,North,"121,769.01",47,Electronics,"2,189.54","102,908.38","2,617.00",0.01,"1,229.99",0-10%,427.46,"18,860.63",0.15,New,Bank Transfer,Online,North-David
1099,30/12/2023,12,2023,23/12,Bob,West,"107,203.12",29,Electronics,"3,124.87","90,621.23","3,891.22",0.05,"5,642.27",0-10%,766.35,"16,581.89",0.15,New,Credit Card,Retail,West-Bob
1014,12/09/2023,9,2023,23/09,Charlie,East,"31,604.13",48,Furniture,556.72,"26,722.56",665.07,0.01,319.23,0-10%,108.35,"4,881.57",0.15,Returning,Bank Transfer,Retail,East-Charlie
1036,15/11/2023,11,2023,23/11,Bob,West,"63,925.45",19,Furniture,"2,844.97","54,054.43","3,697.25",0.09,"6,322.30",0-10%,852.28,"9,871.02",0.15,Returning,Credit Card,Retail,West-Bob
1017,23/12/2023,12,2023,23/12,Alice,East,"60,538.14",33,Food,"1,551.25","51,191.25","1,994.01",0.08,"5,264.19",0-10%,442.76,"9,346.89",0.15,Returning,Cash,Online,East-Alice
1082,26/05/2023,5,2023,23/05,David,South,"3,191.22",2,Furniture,"1,349.30","2,698.60","1,813.19",0.12,435.17,11-20%,463.89,492.62,0.15,Returning,Credit Card,Online,South-David
1053,10/06/2023,6,2023,23/06,Charlie,East,"156,331.56",39,Furniture,"3,391.10","132,252.90","4,829.52",0.17,"32,019.72",11-20%,"1,438.42","24,078.66",0.15,Returning,Bank Transfer,Online,East-Charlie
1048,08/02/2023,2,2023,23/02,Charlie,West,"102,055.18",27,Clothing,"3,197.76","86,339.52","4,108.50",0.08,"8,874.36",0-10%,910.74,"15,715.66",0.15,Returning,Credit Card,Online,West-Charlie
1026,31/08/2023,8,2023,23/08,Alice,East,"34,184.98",25,Electronics,"1,156.88","28,922.00","1,454.68",0.06,"2,182.02",0-10%,297.80,"5,262.98",0.15,Returning,Credit Card,Online,East-Alice
1001,10/05/2023,5,2023,23/05,David,East,"270,096.62",47,Food,"4,865.33","228,670.51","6,113.55",0.06,"17,240.21",0-10%,"1,248.22","41,426.11",0.15,New,Bank Transfer,Online,East-David
1008,18/09/2023,9,2023,23/09,Charlie,South,"34,808.58",32,Food,921.32,"29,482.24","1,236.10",0.12,"4,746.62",11-20%,314.78,"5,326.34",0.15,New,Credit Card,Online,South-Charlie
1029,04/07/2023,7,2023,23/07,Charlie,North,"34,790.43",31,Furniture,951.21,"29,487.51","1,320.32",0.15,"6,139.49",11-20%,369.11,"5,302.92",0.15,New,Cash,Online,North-Charlie
1054,10/06/2023,6,2023,23/06,Bob,South,"115,635.25",21,Furniture,"4,668.14","98,030.94","5,796.25",0.05,"6,086.07",0-10%,"1,128.11","17,604.31",0.15,New,Bank Transfer,Online,South-Bob
1078,16/11/2023,11,2023,23/11,David,East,"32,637.12",8,Furniture,"3,459.61","27,676.88","4,205.81",0.03,"1,009.40",0-10%,746.20,"4,960.24",0.15,Returning,Bank Transfer,Online,East-David
1070,29/05/2023,5,2023,23/05,Charlie,South,"42,001.40",14,Furniture,"2,544.22","35,619.08","3,947.50",0.24,"13,263.60",21-30%,"1,403.28","6,382.32",0.15,Returning,Bank Transfer,Online,South-Charlie
1083,25/01/2023,1,2023,23/01,David,East,"46,820.09",34,Clothing,"1,167.91","39,708.94","1,547.26",0.11,"5,786.75",11-20%,379.35,"7,111.15",0.15,New,Bank Transfer,Online,East-David
1019,01/06/2023,6,2023,23/06,Bob,East,"162,923.81",38,Clothing,"3,637.25","138,215.50","4,711.50",0.09,"16,113.34",0-10%,"1,074.25","24,708.31",0.15,Returning,Bank Transfer,Online,East-Bob
1020,06/09/2023,9,2023,23/09,Charlie,East,"11,680.80",4,Clothing,"2,477.43","9,909.72","3,893.60",0.25,"3,893.60",21-30%,"1,416.17","1,771.08",0.15,New,Bank Transfer,Retail,East-Charlie
1052,05/04/2023,4,2023,23/04,Charlie,South,"107,835.89",26,Clothing,"3,519.42","91,504.92","5,841.60",0.29,"44,045.65",21-30%,"2,322.18","16,330.97",0.15,New,Credit Card,Online,South-Charlie
1004,28/06/2023,6,2023,23/06,Bob,West,"162,410.88",38,Furniture,"3,629.06","137,904.28","5,088.06",0.16,"30,935.40",11-20%,"1,459.00","24,506.60",0.15,Returning,Credit Card,Retail,West-Bob
1080,07/07/2023,7,2023,23/07,Charlie,West,"68,029.30",14,Food,"4,127.54","57,785.56","5,169.40",0.06,"4,342.30",0-10%,"1,041.86","10,243.74",0.15,New,Bank Transfer,Retail,West-Charlie
1059,29/07/2023,7,2023,23/07,Bob,South,"57,142.78",16,Furniture,"3,034.64","48,554.24","4,464.28",0.2,"14,285.70",11-20%,"1,429.64","8,588.54",0.15,Returning,Credit Card,Retail,South-Bob
1013,07/09/2023,9,2023,23/09,Alice,West,"17,314.21",16,Furniture,919.58,"14,713.28","1,258.30",0.14,"2,818.59",11-20%,338.72,"2,600.93",0.15,Returning,Bank Transfer,Online,West-Alice
1023,05/01/2023,1,2023,23/01,Alice,East,"1,353.86",2,Clothing,575.32,"1,150.64",914.77,0.26,475.68,21-30%,339.45,203.22,0.15,Returning,Bank Transfer,Online,East-Alice
1097,26/10/2023,10,2023,23/10,Alice,East,"148,859.43",27,Electronics,"4,686.79","126,543.33","5,803.49",0.05,"7,834.71",0-10%,"1,116.70","22,316.10",0.15,Returning,Credit Card,Retail,East-Alice
1010,27/03/2023,3,2023,23/03,Eve,South,"189,386.70",37,Clothing,"4,354.92","161,132.04","5,170.26",0.01,"1,913.00",0-10%,815.34,"28,254.66",0.15,Returning,Bank Transfer,Online,South-Eve
1031,08/12/2023,12,2023,23/12,David,North,"77,128.83",22,Food,"2,983.48","65,636.56","4,382.32",0.2,"19,282.21",11-20%,"1,398.84","11,492.27",0.15,New,Bank Transfer,Online,North-David
1069,20/12/2023,12,2023,23/12,Eve,North,"48,349.44",12,Furniture,"3,429.77","41,157.24","5,036.40",0.2,"12,087.36",11-20%,"1,606.63","7,192.20",0.15,New,Bank Transfer,Retail,North-Eve
1086,20/07/2023,7,2023,23/07,Bob,North,"21,106.76",17,Food,"1,057.27","17,973.59","1,571.61",0.21,"5,610.66",21-30%,514.34,"3,133.17",0.15,New,Credit Card,Retail,North-Bob
1021,24/06/2023,6,2023,23/06,Alice,West,"103,213.18",24,Electronics,"3,663.60","87,926.40","5,309.32",0.19,"24,210.50",11-20%,"1,645.72","15,286.78",0.15,Returning,Credit Card,Online,West-Alice
1047,04/08/2023,8,2023,23/08,Eve,South,"191,801.25",47,Clothing,"3,477.02","163,419.94","4,976.68",0.18,"42,102.71",11-20%,"1,499.66","28,381.31",0.15,Returning,Credit Card,Retail,South-Eve
1063,05/10/2023,10,2023,23/10,Alice,South,"65,561.01",27,Food,"2,069.08","55,865.16","2,583.18",0.06,"4,184.75",0-10%,514.10,"9,695.85",0.15,New,Bank Transfer,Retail,South-Alice
1054,24/04/2023,4,2023,23/04,David,North,"130,499.69",48,Food,"2,316.92","111,212.16","2,832.02",0.04,"5,437.49",0-10%,515.10,"19,287.53",0.15,New,Credit Card,Online,North-David
1090,01/07/2023,7,2023,23/07,David,North,"163,560.49",31,Furniture,"4,496.86","139,402.66","5,612.92",0.06,"10,440.03",0-10%,"1,116.06","24,157.83",0.15,New,Cash,Retail,North-David
1038,11/03/2023,3,2023,23/03,Bob,South,"44,760.18",15,Clothing,"2,543.36","38,150.40","3,208.62",0.07,"3,369.05",0-10%,665.26,"6,609.78",0.15,Returning,Cash,Online,South-Bob
1012,13/01/2023,1,2023,23/01,Alice,East,"143,005.43",39,Furniture,"3,126.52","121,934.28","3,985.66",0.08,"12,435.25",0-10%,859.14,"21,071.15",0.15,New,Cash,Online,East-Alice
1005,25/05/2023,5,2023,23/05,Eve,North,"3,265.01",2,Clothing,"1,392.15","2,784.30","1,665.82",0.02,66.63,0-10%,273.67,480.71,0.15,Returning,Bank Transfer,Retail,North-Eve
1013,01/06/2023,6,2023,23/06,Charlie,East,"22,923.26",16,Furniture,"1,222.15","19,554.40","1,477.01",0.03,708.97,0-10%,254.86,"3,368.86",0.15,Returning,Credit Card,Retail,East-Charlie
1037,10/12/2023,12,2023,23/12,Bob,North,"97,304.62",32,Electronics,"2,594.08","83,010.56","3,535.78",0.14,"15,840.29",11-20%,941.70,"14,294.06",0.15,New,Cash,Retail,North-Bob
1071,06/11/2023,11,2023,23/11,David,North,"217,163.57",47,Food,"3,942.34","185,289.98","4,763.40",0.03,"6,716.40",0-10%,821.06,"31,873.59",0.15,Returning,Credit Card,Retail,North-David
1098,24/07/2023,7,2023,23/07,Alice,South,"90,263.98",19,Electronics,"4,055.51","77,054.69","4,897.67",0.03,"2,791.67",0-10%,842.16,"13,209.29",0.15,Returning,Credit Card,Online,South-Alice
1053,16/02/2023,2,2023,23/02,Eve,West,"20,395.80",11,Furniture,"1,582.86","17,411.46","2,233.93",0.17,"4,177.45",11-20%,651.07,"2,984.34",0.15,New,Credit Card,Retail,West-Eve
1096,20/10/2023,10,2023,23/10,David,South,"34,278.57",10,Clothing,"2,927.02","29,270.20","3,895.29",0.12,"4,674.35",11-20%,968.27,"5,008.37",0.15,Returning,Cash,Retail,South-David
1022,12/01/2023,1,2023,23/01,Eve,East,"35,197.14",13,Food,"2,312.45","30,061.85","2,880.29",0.06,"2,246.63",0-10%,567.84,"5,135.29",0.15,Returning,Bank Transfer,Online,East-Eve
1058,03/11/2023,11,2023,23/11,David,West,"177,058.70",42,Clothing,"3,600.95","151,239.90","4,258.27",0.01,"1,788.47",0-10%,657.32,"25,818.80",0.15,Returning,Cash,Retail,West-David
1006,16/09/2023,9,2023,23/09,Bob,North,"163,126.04",49,Food,"2,843.76","139,344.24","3,618.59",0.08,"14,184.87",0-10%,774.83,"23,781.80",0.15,New,Cash,Retail,North-Bob
1085,11/06/2023,6,2023,23/06,David,East,"28,543.77",8,Food,"3,048.48","24,387.84","3,678.32",0.03,882.80,0-10%,629.84,"4,155.93",0.15,Returning,Bank Transfer,Online,East-David
1038,15/06/2023,6,2023,23/06,Alice,West,"53,512.77",42,Food,"1,089.09","45,741.78","1,355.44",0.06,"3,415.71",0-10%,266.35,"7,770.99",0.15,New,Cash,Retail,West-Alice
1095,18/03/2023,3,2023,23/03,Eve,South,"66,975.80",43,Furniture,"1,331.86","57,269.98","2,022.83",0.23,"20,005.76",21-30%,690.97,"9,705.82",0.14,Returning,Bank Transfer,Retail,South-Eve
1016,23/11/2023,11,2023,23/11,Eve,East,"111,102.20",26,Clothing,"3,654.28","95,011.28","5,697.55",0.25,"37,034.07",21-30%,"2,043.27","16,090.92",0.14,New,Bank Transfer,Online,East-Eve
1062,09/10/2023,10,2023,23/10,Bob,East,"7,392.10",4,Electronics,"1,581.59","6,326.36","2,339.27",0.21,"1,964.99",21-30%,757.68,"1,065.74",0.14,Returning,Cash,Online,East-Bob
1056,23/07/2023,7,2023,23/07,Bob,West,"95,890.80",35,Furniture,"2,344.93","82,072.55","3,113.34",0.12,"13,076.02",11-20%,768.41,"13,818.25",0.14,New,Credit Card,Retail,West-Bob
1016,31/03/2023,3,2023,23/03,Eve,East,"116,774.49",38,Electronics,"2,630.81","99,970.78","4,152.72",0.26,"41,028.87",21-30%,"1,521.91","16,803.71",0.14,Returning,Cash,Online,East-Eve
1054,10/01/2023,1,2023,23/01,Eve,South,"123,968.82",40,Furniture,"2,654.11","106,164.40","3,368.72",0.08,"10,779.90",0-10%,714.61,"17,804.42",0.14,Returning,Cash,Online,South-Eve
1042,23/07/2023,7,2023,23/07,Charlie,West,"89,725.64",26,Electronics,"2,955.52","76,843.52","4,860.54",0.29,"36,648.50",21-30%,"1,905.02","12,882.12",0.14,Returning,Cash,Retail,West-Charlie
1072,05/11/2023,11,2023,23/11,David,West,"26,956.39",39,Clothing,591.98,"23,087.22",934.04,0.26,"9,471.17",21-30%,342.06,"3,869.17",0.14,New,Bank Transfer,Retail,West-David
1071,30/10/2023,10,2023,23/10,Alice,West,"69,386.94",22,Electronics,"2,701.39","59,430.58","3,185.81",0.01,700.88,0-10%,484.42,"9,956.36",0.14,New,Bank Transfer,Online,West-Alice
1014,07/06/2023,6,2023,23/06,Alice,North,"8,643.21",3,Electronics,"2,468.29","7,404.87","3,131.60",0.08,751.58,0-10%,663.31,"1,238.34",0.14,Returning,Cash,Retail,North-Alice
1042,08/07/2023,7,2023,23/07,Alice,East,"35,247.61",23,Electronics,"1,314.00","30,222.00","1,802.95",0.15,"6,220.17",11-20%,488.95,"5,025.61",0.14,Returning,Credit Card,Retail,East-Alice
1085,18/09/2023,9,2023,23/09,Eve,East,"132,029.84",40,Clothing,"2,830.66","113,226.40","4,521.57",0.27,"48,832.96",21-30%,"1,690.91","18,803.44",0.14,New,Bank Transfer,Retail,East-Eve
1038,09/02/2023,2,2023,23/02,Alice,East,"49,385.14",16,Furniture,"2,647.13","42,354.08","4,228.18",0.27,"18,265.74",21-30%,"1,581.05","7,031.06",0.14,New,Cash,Retail,East-Alice
1046,22/02/2023,2,2023,23/02,Alice,South,"136,795.63",46,Clothing,"2,551.56","117,371.76","3,267.93",0.09,"13,529.24",0-10%,716.37,"19,423.87",0.14,New,Bank Transfer,Retail,South-Alice
1048,05/02/2023,2,2023,23/02,David,North,"169,899.58",42,Electronics,"3,471.26","145,792.92","5,186.19",0.22,"47,920.40",21-30%,"1,714.93","24,106.66",0.14,Returning,Credit Card,Online,North-David
1063,10/05/2023,5,2023,23/05,David,East,"166,406.62",47,Electronics,"3,038.76","142,821.72","4,658.64",0.24,"52,549.46",21-30%,"1,619.88","23,584.90",0.14,New,Credit Card,Retail,East-David
1008,08/12/2023,12,2023,23/12,Alice,South,"165,977.84",49,Electronics,"2,907.22","142,453.78","3,893.45",0.13,"24,801.29",11-20%,986.23,"23,524.06",0.14,New,Cash,Online,South-Alice
1066,25/09/2023,9,2023,23/09,Eve,East,"72,216.98",47,Food,"1,319.24","62,004.28","2,076.39",0.26,"25,373.53",21-30%,757.15,"10,212.70",0.14,New,Credit Card,Retail,East-Eve
1058,02/03/2023,3,2023,23/03,Eve,West,"103,983.16",39,Food,"2,290.23","89,318.97","3,603.02",0.26,"36,534.62",21-30%,"1,312.79","14,664.19",0.14,Returning,Cash,Online,West-Eve
1076,30/04/2023,4,2023,23/04,Eve,West,"114,907.89",32,Clothing,"3,085.25","98,728.00","5,129.82",0.3,"49,246.24",21-30%,"2,044.57","16,179.89",0.14,Returning,Cash,Retail,West-Eve
1049,14/05/2023,5,2023,23/05,Eve,South,"117,075.45",22,Electronics,"4,573.69","100,621.18","5,543.34",0.04,"4,878.14",0-10%,969.65,"16,454.27",0.14,New,Cash,Online,South-Eve
1003,31/12/2023,12,2023,23/12,Alice,South,"102,495.60",30,Furniture,"2,937.71","88,131.30","4,270.65",0.2,"25,623.90",11-20%,"1,332.94","14,364.30",0.14,New,Cash,Online,South-Alice
1072,24/08/2023,8,2023,23/08,Bob,South,"196,371.02",39,Clothing,"4,330.03","168,871.17","5,137.91",0.02,"4,007.57",0-10%,807.88,"27,499.85",0.14,New,Credit Card,Retail,South-Bob
1008,24/02/2023,2,2023,23/02,Eve,West,"58,048.05",22,Electronics,"2,269.32","49,925.04","2,720.15",0.03,"1,795.30",0-10%,450.83,"8,123.01",0.14,New,Cash,Retail,West-Eve
1034,14/04/2023,4,2023,23/04,Alice,West,"12,102.88",3,Clothing,"3,472.51","10,417.53","4,291.80",0.06,772.52,0-10%,819.29,"1,685.35",0.14,New,Cash,Online,West-Alice
1053,17/05/2023,5,2023,23/05,Bob,South,"177,831.45",36,Clothing,"4,252.17","153,078.12","5,428.31",0.09,"17,587.73",0-10%,"1,176.14","24,753.33",0.14,New,Cash,Retail,South-Bob
